sample_id,frame_id,cx,cy,width,height,area
5024,375,0.8807037037037038,0.6102994791666667,0.10757870370370376,0.07830468749999983,0.00842392
5025,375,0.2689027777777778,0.7109375,0.12422685185185184,0.0677083333333334,0.00841119
5025,376,0.6898359374999999,0.5601574074074074,0.10394791666666663,0.19956481481481475,0.02074435
5026,376,0.3588385416666667,0.8175046296296296,0.06073958333333325,0.15593981481481478,0.00947172
5027,376,0.9521875,0.7078425925925925,0.08663020833333342,0.13645370370370372,0.01182101
5028,376,0.0862109375,0.5937824074074074,0.09526041666666667,0.1555462962962963,0.01481740
5029,376,0.23799479166666662,0.4191805555555555,0.08320833333333333,0.1758981481481481,0.01463619
5030,376,0.5033958333333333,0.5998935185185185,0.07810937500000001,0.15858333333333327,0.01238685
5031,376,0.8767760416666667,0.6559629629629629,0.07413802083333323,0.15903703703703703,0.01179069
5032,376,0.338421875,0.49939814814814815,0.09674479166666669,0.21924074074074076,0.02121040
5033,376,0.8332526041666666,0.7065185185185184,0.06945572916666656,0.1410925925925928,0.00979969
5034,376,0.018731770833333335,0.9365648148148147,0.03746354166666667,0.12598611111111116,0.00471989
5035,376,0.7739765625,0.7745555555555554,0.06280989583333323,0.17994907407407398,0.01130258
5036,376,0.6961536458333333,0.7363796296296296,0.08756770833333345,0.11947685185185182,0.01046231
5037,376,0.8328541666666667,0.09597685185185184,0.09465624999999989,0.12075462962962963,0.01143018
5038,376,0.7986692708333333,0.8983518518518517,0.06213802083333313,0.10530092592592584,0.00654319
5039,376,0.5280052083333333,0.056412037037037024,0.08756249999999995,0.11281944444444443,0.00987875
5040,376,0.8001302083333333,0.5466805555555555,0.0750859375000001,0.12885648148148146,0.00967531
5041,376,0.974609375,0.6361898148148148,0.05078125,0.07793055555555557,0.00395741
5041,377,0.6898359374999999,0.5601574074074074,0.10394791666666663,0.19956481481481475,0.02074435
5042,377,0.3588385416666667,0.8175046296296296,0.06073958333333325,0.15593981481481478,0.00947172
5043,377,0.9521875,0.7078425925925925,0.08663020833333342,0.13645370370370372,0.01182101
5044,377,0.0862109375,0.5937824074074074,0.09526041666666667,0.1555462962962963,0.01481740
5045,377,0.23799479166666662,0.4191805555555555,0.08320833333333333,0.1758981481481481,0.01463619
5046,377,0.5033958333333333,0.5998935185185185,0.07810937500000001,0.15858333333333327,0.01238685
5047,377,0.8767760416666667,0.6559629629629629,0.07413802083333323,0.15903703703703703,0.01179069
5048,377,0.338421875,0.49939814814814815,0.09674479166666669,0.21924074074074076,0.02121040
5049,377,0.8332526041666666,0.7065185185185184,0.06945572916666656,0.1410925925925928,0.00979969
5050,377,0.018731770833333335,0.9365648148148147,0.03746354166666667,0.12598611111111116,0.00471989
5051,377,0.7739765625,0.7745555555555554,0.06280989583333323,0.17994907407407398,0.01130258
5052,377,0.6961536458333333,0.7363796296296296,0.08756770833333345,0.11947685185185182,0.01046231
5053,377,0.8328541666666667,0.09597685185185184,0.09465624999999989,0.12075462962962963,0.01143018
5054,377,0.7986692708333333,0.8983518518518517,0.06213802083333313,0.10530092592592584,0.00654319
5055,377,0.5280052083333333,0.056412037037037024,0.08756249999999995,0.11281944444444443,0.00987875
5056,377,0.8001302083333333,0.5466805555555555,0.0750859375000001,0.12885648148148146,0.00967531
5057,377,0.974609375,0.6361898148148148,0.05078125,0.07793055555555557,0.00395741
5057,380,0.28761111111111115,0.8419765625,0.13700462962962945,0.11659114583333334,0.01597353
5058,380,0.7713055555555556,0.5822630208333333,0.11476851851851867,0.09330989583333338,0.01070904
5059,380,0.3516388888888889,0.45067708333333323,0.0983749999999999,0.06993749999999999,0.00688010
5060,380,0.2556944444444445,0.7723723958333333,0.1383148148148147,0.054085937499999834,0.00748089
5061,380,0.25153240740740745,0.5811328125,0.13474537037037043,0.07943229166666672,0.01070313
5062,380,0.951300925925926,0.7996588541666666,0.09739814814814798,0.12878124999999976,0.01254306
5063,380,0.42318518518518516,0.6939218749999999,0.0817638888888889,0.10648437499999996,0.00870658
5064,380,0.04645370370370377,0.5601328124999999,0.09100925925925922,0.0701536458333333,0.00638463
5065,380,0.8807037037037038,0.6102994791666667,0.10757870370370376,0.07830468749999983,0.00842392
5066,380,0.2689027777777778,0.7109375,0.12422685185185184,0.0677083333333334,0.00841119
5066,382,0.6898359374999999,0.5601574074074074,0.10394791666666663,0.19956481481481475,0.02074435
5067,382,0.3588385416666667,0.8175046296296296,0.06073958333333325,0.15593981481481478,0.00947172
5068,382,0.9521875,0.7078425925925925,0.08663020833333342,0.13645370370370363,0.01182101
5069,382,0.0862109375,0.5937824074074074,0.09526041666666667,0.1555462962962963,0.01481740
5070,382,0.23799479166666662,0.4191805555555555,0.0832083333333333,0.1758981481481481,0.01463619
5071,382,0.5033958333333333,0.5998935185185185,0.07810937500000001,0.15858333333333327,0.01238685
5072,382,0.8767760416666667,0.6559629629629629,0.07413802083333323,0.15903703703703695,0.01179069
5073,382,0.338421875,0.49939814814814815,0.09674479166666669,0.21924074074074076,0.02121040
5074,382,0.8332526041666666,0.7065185185185184,0.06945572916666665,0.1410925925925927,0.00979969
5075,382,0.018731770833333335,0.9365648148148147,0.03746354166666667,0.12598611111111116,0.00471989
5076,382,0.7739765625,0.7745555555555554,0.06280989583333323,0.17994907407407398,0.01130258
5077,382,0.6961536458333333,0.7363796296296296,0.08756770833333345,0.1194768518518519,0.01046231
5078,382,0.8328541666666667,0.09597685185185184,0.09465624999999989,0.12075462962962963,0.01143018
5079,382,0.7986692708333333,0.8983518518518517,0.06213802083333322,0.10530092592592584,0.00654319
5080,382,0.5280052083333333,0.056412037037037024,0.08756249999999995,0.11281944444444443,0.00987875
5081,382,0.8001302083333333,0.5466805555555555,0.0750859375,0.12885648148148146,0.00967531
5082,382,0.974609375,0.6361898148148148,0.05078125,0.07793055555555557,0.00395741
5082,383,0.7123888888888888,0.8419765625,0.13700462962962953,0.11659114583333334,0.01597353
5083,383,0.22869444444444445,0.5822630208333333,0.1147685185185185,0.09330989583333338,0.01070904
5084,383,0.648361111111111,0.45067708333333323,0.0983749999999999,0.06993749999999999,0.00688010
5085,383,0.7443055555555556,0.7723723958333333,0.1383148148148147,0.054085937499999834,0.00748089
5086,383,0.7484675925925925,0.5811328125,0.13474537037037043,0.07943229166666672,0.01070313
5087,383,0.048699074074074075,0.7996588541666666,0.09739814814814815,0.12878124999999985,0.01254306
5088,383,0.5768148148148148,0.6939218749999999,0.0817638888888889,0.10648437499999996,0.00870658
5089,383,0.9535462962962963,0.5601328124999999,0.09100925925925922,0.0701536458333333,0.00638463
5090,383,0.11929629629629629,0.6102994791666667,0.10757870370370372,0.07830468749999983,0.00842392
5091,383,0.7310972222222222,0.7109375,0.12422685185185184,0.0677083333333334,0.00841119
5091,384,0.3128842592592592,0.591796875,0.13194444444444445,0.0855026041666667,0.01128159
5092,384,0.1508472222222222,0.6061197916666666,0.11805555555555555,0.09591927083333332,0.01132380
5093,384,0.8611111111111112,0.939453125,0.1574074074074073,0.1124140624999999,0.01769481
5094,384,0.7935972222222222,0.560546875,0.19830092592592588,0.08376822916666668,0.01661132
5095,384,0.9378842592592592,0.4090703124999999,0.12422685185185192,0.0629348958333333,0.00781820
5096,384,0.10671296296296295,0.4005208333333333,0.2134259259259259,0.0989583333333334,0.02112027
5097,384,0.12654166666666664,0.095703125,0.2376527777777778,0.1401901041666666,0.03331657
5098,384,0.8733796296296296,0.043359375,0.25324074074074066,0.08671875,0.02196072
5099,384,0.5266203703703703,0.9874140624999999,0.08410648148148157,0.0243046875000001,0.00204418
5099,385,0.9492630208333332,0.777787037037037,0.08758333333333326,0.22334722222222214,0.01956149
5100,385,0.14364322916666677,0.7809351851851851,0.07371614583333326,0.1687175925925926,0.01243721
5101,385,0.8644453125,0.9320324074074073,0.07630989583333339,0.13593518518518502,0.01037320
5102,385,0.5894140625000001,0.3798009259259259,0.06729427083333324,0.14987037037037032,0.01008542
5103,385,0.8704140625000001,0.7390231481481481,0.07990104166666682,0.18204166666666657,0.01454532
5104,385,0.9692578125000001,0.4984259259259259,0.061484374999999855,0.11458333333333333,0.00704508
5105,385,0.21976822916666663,0.37634259259259256,0.06734114583333337,0.1352361111111111,0.00910695
5106,385,0.530640625,0.4401157407407407,0.06509635416666662,0.1483472222222223,0.00965686
5107,385,0.47525000000000006,0.31073148148148144,0.08208333333333329,0.17089814814814824,0.01402789
5108,385,0.566890625,0.5421851851851851,0.1019817708333333,0.1422037037037037,0.01450219
5109,385,0.7469947916666667,0.9281944444444444,0.04778645833333321,0.12887962962962957,0.00615870
5110,385,0.021354166666666785,0.6011574074074074,0.042708333333333216,0.1421296296296297,0.00607012
5111,385,0.7807291666666667,0.9648148148148148,0.044791666666666605,0.07037037037037047,0.00315201
5111,386,0.05073697916666666,0.777787037037037,0.08758333333333332,0.22334722222222214,0.01956149
5112,386,0.8563567708333333,0.7809351851851851,0.07371614583333326,0.16871759259259253,0.01243721
5113,386,0.1355546875,0.9320324074074073,0.07630989583333331,0.13593518518518502,0.01037320
5114,386,0.41058593749999994,0.3798009259259259,0.06729427083333328,0.14987037037037032,0.01008542
5115,386,0.1295859375,0.7390231481481481,0.07990104166666664,0.18204166666666657,0.01454532
5116,386,0.030742187499999997,0.4984259259259259,0.061484374999999994,0.11458333333333333,0.00704508
5117,386,0.7802317708333334,0.37634259259259256,0.06734114583333337,0.13523611111111108,0.00910695
5118,386,0.46935937499999997,0.4401157407407407,0.06509635416666662,0.1483472222222223,0.00965686
5119,386,0.5247499999999999,0.31073148148148144,0.08208333333333329,0.17089814814814822,0.01402789
5120,386,0.433109375,0.5421851851851851,0.1019817708333333,0.1422037037037037,0.01450219
5121,386,0.2530052083333333,0.9281944444444444,0.0477864583333333,0.12887962962962957,0.00615870
5122,386,0.9786458333333332,0.6011574074074074,0.042708333333333216,0.1421296296296297,0.00607012
5123,386,0.2192708333333333,0.9648148148148148,0.044791666666666674,0.07037037037037047,0.00315201
5123,387,0.3128842592592592,0.591796875,0.13194444444444445,0.0855026041666667,0.01128159
5124,387,0.1508472222222222,0.6061197916666666,0.11805555555555555,0.09591927083333332,0.01132380
5125,387,0.8611111111111112,0.939453125,0.1574074074074073,0.1124140624999999,0.01769481
5126,387,0.7935972222222222,0.560546875,0.19830092592592588,0.08376822916666668,0.01661132
5127,387,0.9378842592592592,0.4090703124999999,0.12422685185185192,0.0629348958333333,0.00781820
5128,387,0.10671296296296295,0.4005208333333333,0.2134259259259259,0.0989583333333334,0.02112027
5129,387,0.12654166666666664,0.095703125,0.2376527777777778,0.1401901041666666,0.03331657
5130,387,0.8733796296296296,0.043359375,0.25324074074074066,0.08671875,0.02196072
5131,387,0.5266203703703703,0.9874140624999999,0.08410648148148157,0.0243046875000001,0.00204418
5131,388,0.9492630208333332,0.777787037037037,0.08758333333333326,0.22334722222222214,0.01956149
5132,388,0.14364322916666677,0.7809351851851851,0.07371614583333326,0.1687175925925926,0.01243721
5133,388,0.8644453125,0.9320324074074073,0.07630989583333339,0.13593518518518502,0.01037320
5134,388,0.5894140625000001,0.3798009259259259,0.06729427083333324,0.14987037037037032,0.01008542
5135,388,0.8704140625000001,0.7390231481481481,0.07990104166666682,0.18204166666666657,0.01454532
5136,388,0.9692578125000001,0.4984259259259259,0.061484374999999855,0.11458333333333333,0.00704508
5137,388,0.21976822916666663,0.37634259259259256,0.06734114583333337,0.1352361111111111,0.00910695
5138,388,0.530640625,0.4401157407407407,0.06509635416666662,0.1483472222222223,0.00965686
5139,388,0.47525000000000006,0.31073148148148144,0.08208333333333329,0.17089814814814824,0.01402789
5140,388,0.566890625,0.5421851851851851,0.1019817708333333,0.1422037037037037,0.01450219
5141,388,0.7469947916666667,0.9281944444444444,0.04778645833333321,0.12887962962962957,0.00615870
5142,388,0.021354166666666785,0.6011574074074074,0.042708333333333216,0.1421296296296297,0.00607012
5143,388,0.7807291666666667,0.9648148148148148,0.044791666666666605,0.07037037037037047,0.00315201
5143,389,0.3128842592592592,0.591796875,0.1319444444444444,0.0855026041666667,0.01128159
5144,389,0.1508472222222222,0.6061197916666666,0.11805555555555555,0.09591927083333332,0.01132380
5145,389,0.8611111111111112,0.939453125,0.1574074074074073,0.1124140624999999,0.01769481
5146,389,0.7935972222222222,0.560546875,0.19830092592592588,0.08376822916666668,0.01661132
5147,389,0.9378842592592592,0.4090703124999999,0.12422685185185192,0.06293489583333334,0.00781820
5148,389,0.10671296296296295,0.4005208333333333,0.2134259259259259,0.09895833333333334,0.02112027
5149,389,0.12654166666666664,0.095703125,0.2376527777777778,0.1401901041666666,0.03331657
5150,389,0.8733796296296296,0.043359375,0.25324074074074066,0.08671875,0.02196072
5151,389,0.5266203703703703,0.9874140624999999,0.08410648148148157,0.0243046875000001,0.00204418
5151,390,0.4967592592592593,0.7678229166666666,0.07129629629629634,0.07184375000000003,0.00512219
5152,390,0.4456018518518519,0.8096822916666666,0.0532407407407408,0.035843750000000084,0.00190835
5153,390,0.5995370370370371,0.7620807291666666,0.08796296296296302,0.09068229166666679,0.00797668
5154,390,0.6541666666666667,0.7650859375,0.034259259259259205,0.05855989583333336,0.00200622
5155,390,0.7023148148148148,0.8083723958333333,0.07129629629629634,0.13221093750000001,0.00942615
5156,390,0.7601851851851852,0.8266223958333333,0.05370370370370381,0.1126223958333334,0.00604824
5157,390,0.225462962962963,0.8643567708333333,0.08055555555555556,0.07232812499999994,0.00582643
5158,390,0.10173611111111111,0.688046875,0.10393518518518507,0.060361979166666656,0.00627373
5159,390,0.051041666666666666,0.6195026041666666,0.09976851851851841,0.07636197916666684,0.00761852
5160,390,0.27175925925925937,0.5536796875000001,0.12685185185185183,0.09472395833333333,0.01201591
5161,390,0.21666666666666667,0.6219791666666666,0.10925925925925936,0.042763020833333346,0.00467226
5162,390,0.07777777777777778,0.8663098958333333,0.1,0.06581770833333316,0.00658177
5163,390,0.017361111111111112,0.8037421874999999,0.034722222222222224,0.034309895833333215,0.00119132
5164,390,0.29004629629629636,0.9219192708333332,0.05694444444444444,0.0561640624999999,0.00319823
5164,391,0.5032407407407408,0.7678229166666666,0.07129629629629634,0.07184375000000003,0.00512219
5165,391,0.5543981481481481,0.8096822916666666,0.0532407407407408,0.035843750000000084,0.00190835
5166,391,0.4004629629629629,0.7620807291666666,0.08796296296296302,0.09068229166666679,0.00797668
5167,391,0.3458333333333333,0.7650859375,0.034259259259259246,0.05855989583333336,0.00200622
5168,391,0.29768518518518516,0.8083723958333333,0.07129629629629627,0.13221093749999993,0.00942615
5169,391,0.23981481481481481,0.8266223958333333,0.05370370370370373,0.1126223958333334,0.00604824
5170,391,0.774537037037037,0.8643567708333333,0.08055555555555556,0.07232812499999994,0.00582643
5171,391,0.8982638888888889,0.688046875,0.10393518518518507,0.060361979166666656,0.00627373
5172,391,0.9489583333333333,0.6195026041666666,0.09976851851851841,0.07636197916666684,0.00761852
5173,391,0.7282407407407406,0.5536796875000001,0.12685185185185183,0.09472395833333333,0.01201591
5174,391,0.7833333333333333,0.6219791666666666,0.10925925925925936,0.042763020833333346,0.00467226
5175,391,0.9222222222222223,0.8663098958333333,0.1,0.06581770833333316,0.00658177
5176,391,0.9826388888888888,0.8037421874999999,0.034722222222222224,0.034309895833333305,0.00119132
5177,391,0.7099537037037037,0.9219192708333332,0.05694444444444444,0.0561640624999999,0.00319823
5177,392,0.7294348958333334,0.7049166666666666,0.07058593750000011,0.11756944444444434,0.00829875
5178,392,0.07676302083333333,0.6075185185185185,0.08203385416666667,0.1916203703703704,0.01571936
5179,392,0.6730885416666667,0.7855277777777777,0.04761718750000003,0.09391666666666683,0.00447205
5180,392,0.7577864583333334,0.9196805555555555,0.07853385416666665,0.16063425925925906,0.01261523
5181,392,0.279421875,0.6341435185185185,0.08086458333333332,0.17741203703703698,0.01434635
5182,392,0.1541875,0.7457314814814814,0.04924218749999998,0.15823611111111113,0.00779189
5183,392,0.48974479166666657,0.8261805555555555,0.07000520833333343,0.14146759259259278,0.00990347
5184,392,0.19894010416666666,0.6121388888888889,0.06546614583333336,0.1372268518518518,0.00898371
5185,392,0.612484375,0.4767685185185185,0.05209635416666671,0.12022222222222215,0.00626314
5186,392,0.24900000000000003,0.8496851851851852,0.060361979166666656,0.104388888888889,0.00630112
5187,392,0.1174348958333333,0.7849305555555556,0.039515624999999985,0.162638888888889,0.00642678
5188,392,0.8214427083333333,0.9119675925925924,0.06368229166666665,0.17436574074074068,0.01110401
5189,392,0.6026484375,0.5752314814814814,0.04991406250000008,0.11959722222222224,0.00596958
5190,392,0.6460494791666667,0.5462962962962963,0.03776041666666661,0.08796296296296302,0.00332152
5191,392,0.07573697916666666,0.7484583333333333,0.04904427083333335,0.09876388888888883,0.00484380
5191,393,0.9544351851851851,0.6974166666666666,0.0911296296296298,0.20195833333333352,0.01840439
5192,393,0.6256481481481482,0.9444687500000001,0.10841666666666659,0.11106249999999988,0.01204103
5193,393,0.7892407407407407,0.8927968749999999,0.10722222222222229,0.07874479166666681,0.00844319
5194,393,0.03528703703703703,0.6472291666666667,0.07057407407407407,0.17608854166666674,0.01242729
5195,393,0.05714814814814814,0.866,0.11231481481481483,0.12327083333333314,0.01384514
5196,393,0.8655925925925926,0.7200572916666665,0.14286111111111097,0.21084375000000008,0.03012137
5197,393,0.7851851851851851,0.42057291666666663,0.2537037037037038,0.2151041666666666,0.05457272
5198,393,0.38472222222222224,0.4192708333333333,0.22870370370370366,0.16979166666666662,0.03883198
5199,393,0.548148148148148,0.53203125,0.17222222222222222,0.2640625,0.04547743
5200,393,0.5638888888888889,0.8078125,0.10370370370370365,0.190625,0.01976852
5201,393,0.6120370370370369,0.728125,0.19074074074074063,0.14895833333333322,0.02841242
5202,393,0.7402777777777778,0.6466145833333333,0.20277777777777778,0.2161458333333334,0.04382957
5203,393,0.4925925925925925,0.9408854166666666,0.12037037037037032,0.11302083333333321,0.01360436
5203,394,0.9544351851851851,0.6974166666666666,0.0911296296296298,0.20195833333333352,0.01840439
5204,394,0.6256481481481482,0.9444687500000001,0.10841666666666659,0.11106249999999988,0.01204103
5205,394,0.7892407407407407,0.8927968749999999,0.10722222222222229,0.07874479166666681,0.00844319
5206,394,0.03528703703703703,0.6472291666666667,0.07057407407407407,0.17608854166666674,0.01242729
5207,394,0.05714814814814814,0.866,0.11231481481481483,0.12327083333333314,0.01384514
5208,394,0.8655925925925926,0.7200572916666665,0.14286111111111097,0.21084375000000008,0.03012137
5209,394,0.7851851851851851,0.42057291666666663,0.2537037037037038,0.2151041666666666,0.05457272
5210,394,0.38472222222222224,0.4192708333333333,0.22870370370370366,0.16979166666666662,0.03883198
5211,394,0.548148148148148,0.53203125,0.17222222222222222,0.2640625,0.04547743
5212,394,0.5638888888888889,0.8078125,0.10370370370370365,0.190625,0.01976852
5213,394,0.6120370370370369,0.728125,0.19074074074074063,0.14895833333333322,0.02841242
5214,394,0.7402777777777778,0.6466145833333333,0.20277777777777778,0.2161458333333334,0.04382957
5215,394,0.4925925925925925,0.9408854166666666,0.12037037037037032,0.11302083333333321,0.01360436
5215,395,0.9544351851851851,0.6974166666666666,0.0911296296296298,0.20195833333333352,0.01840439
5216,395,0.6256481481481482,0.9444687500000001,0.10841666666666659,0.11106249999999988,0.01204103
5217,395,0.7892407407407407,0.8927968749999999,0.10722222222222229,0.07874479166666681,0.00844319
5218,395,0.03528703703703703,0.6472291666666667,0.07057407407407407,0.17608854166666674,0.01242729
5219,395,0.05714814814814814,0.866,0.11231481481481483,0.12327083333333314,0.01384514
5220,395,0.8655925925925926,0.7200572916666665,0.14286111111111097,0.21084375,0.03012137
5221,395,0.7851851851851851,0.42057291666666663,0.2537037037037037,0.2151041666666666,0.05457272
5222,395,0.38472222222222224,0.4192708333333333,0.22870370370370366,0.16979166666666662,0.03883198
5223,395,0.548148148148148,0.53203125,0.17222222222222222,0.2640625,0.04547743
5224,395,0.5638888888888889,0.8078125,0.10370370370370365,0.190625,0.01976852
5225,395,0.6120370370370369,0.728125,0.19074074074074063,0.1489583333333333,0.02841242
5226,395,0.7402777777777778,0.6466145833333333,0.20277777777777778,0.2161458333333334,0.04382957
5227,395,0.4925925925925925,0.9408854166666666,0.12037037037037032,0.11302083333333321,0.01360436
5227,396,0.4967592592592593,0.7678229166666666,0.07129629629629634,0.07184375000000003,0.00512219
5228,396,0.4456018518518519,0.8096822916666666,0.0532407407407408,0.035843750000000084,0.00190835
5229,396,0.5995370370370371,0.7620807291666666,0.08796296296296302,0.09068229166666679,0.00797668
5230,396,0.6541666666666667,0.7650859375,0.034259259259259205,0.05855989583333336,0.00200622
5231,396,0.7023148148148148,0.8083723958333333,0.07129629629629634,0.13221093750000001,0.00942615
5232,396,0.7601851851851852,0.8266223958333333,0.05370370370370381,0.1126223958333334,0.00604824
5233,396,0.225462962962963,0.8643567708333333,0.08055555555555556,0.07232812499999994,0.00582643
5234,396,0.10173611111111111,0.688046875,0.10393518518518507,0.060361979166666656,0.00627373
5235,396,0.051041666666666666,0.6195026041666666,0.09976851851851841,0.07636197916666684,0.00761852
5236,396,0.27175925925925937,0.5536796875000001,0.12685185185185183,0.09472395833333333,0.01201591
5237,396,0.21666666666666667,0.6219791666666666,0.10925925925925936,0.042763020833333346,0.00467226
5238,396,0.07777777777777778,0.8663098958333333,0.1,0.06581770833333316,0.00658177
5239,396,0.017361111111111112,0.8037421874999999,0.034722222222222224,0.034309895833333215,0.00119132
5240,396,0.29004629629629636,0.9219192708333332,0.05694444444444444,0.0561640624999999,0.00319823
5240,397,0.2705651041666666,0.7049166666666666,0.07058593750000011,0.11756944444444425,0.00829875
5241,397,0.9232369791666667,0.6075185185185185,0.08203385416666649,0.1916203703703704,0.01571936
5242,397,0.32691145833333335,0.7855277777777777,0.04761718750000003,0.09391666666666683,0.00447205
5243,397,0.24221354166666664,0.9196805555555555,0.07853385416666665,0.16063425925925906,0.01261523
5244,397,0.7205781250000001,0.6341435185185185,0.08086458333333332,0.17741203703703706,0.01434635
5245,397,0.8458124999999999,0.7457314814814814,0.0492421874999998,0.1582361111111112,0.00779189
5246,397,0.5102552083333334,0.8261805555555555,0.07000520833333343,0.14146759259259278,0.00990347
5247,397,0.8010598958333333,0.6121388888888889,0.0654661458333333,0.1372268518518518,0.00898371
5248,397,0.387515625,0.4767685185185185,0.05209635416666671,0.12022222222222215,0.00626314
5249,397,0.751,0.8496851851851852,0.060361979166666656,0.104388888888889,0.00630112
5250,397,0.8825651041666667,0.7849305555555556,0.03951562499999994,0.16263888888888908,0.00642678
5251,397,0.17855729166666662,0.9119675925925924,0.06368229166666665,0.17436574074074068,0.01110401
5252,397,0.39735156250000003,0.5752314814814814,0.04991406250000008,0.11959722222222224,0.00596958
5253,397,0.3539505208333334,0.5462962962962963,0.03776041666666661,0.08796296296296302,0.00332152
5254,397,0.9242630208333333,0.7484583333333333,0.04904427083333331,0.09876388888888875,0.00484380
5254,398,0.7294348958333334,0.7049166666666666,0.07058593750000011,0.11756944444444425,0.00829875
5255,398,0.07676302083333333,0.6075185185185185,0.08203385416666667,0.1916203703703704,0.01571936
5256,398,0.6730885416666667,0.7855277777777777,0.04761718750000003,0.09391666666666683,0.00447205
5257,398,0.7577864583333334,0.9196805555555555,0.07853385416666665,0.16063425925925906,0.01261523
5258,398,0.279421875,0.6341435185185185,0.08086458333333332,0.17741203703703706,0.01434635
5259,398,0.1541875,0.7457314814814814,0.04924218749999998,0.1582361111111112,0.00779189
5260,398,0.48974479166666657,0.8261805555555555,0.07000520833333343,0.14146759259259278,0.00990347
5261,398,0.19894010416666666,0.6121388888888889,0.06546614583333339,0.1372268518518518,0.00898371
5262,398,0.612484375,0.4767685185185185,0.05209635416666671,0.12022222222222215,0.00626314
5263,398,0.24900000000000003,0.8496851851851852,0.060361979166666656,0.104388888888889,0.00630112
5264,398,0.1174348958333333,0.7849305555555556,0.039515624999999985,0.16263888888888908,0.00642678
5265,398,0.8214427083333333,0.9119675925925924,0.06368229166666665,0.17436574074074068,0.01110401
5266,398,0.6026484375,0.5752314814814814,0.04991406250000008,0.11959722222222224,0.00596958
5267,398,0.6460494791666667,0.5462962962962963,0.03776041666666661,0.08796296296296302,0.00332152
5268,398,0.07573697916666666,0.7484583333333333,0.04904427083333336,0.09876388888888875,0.00484380
5268,400,0.7844351851851852,0.7425729166666667,0.09248148148148169,0.11698958333333324,0.01081937
5269,400,0.7929629629629629,0.5081614583333333,0.13402777777777777,0.20695312500000007,0.02773747
5270,400,0.28402777777777777,0.6514895833333332,0.14479629629629628,0.17877083333333346,0.02588535
5271,400,0.7417037037037036,0.8133072916666666,0.131462962962963,0.14685937499999993,0.01930657
5272,400,0.1043611111111111,0.7528125,0.11820370370370369,0.13579687499999996,0.01605169
5273,400,0.29633333333333334,0.48596354166666667,0.1303055555555556,0.1129270833333333,0.01471503
5274,400,0.4744074074074074,0.6558125,0.10684259259259268,0.176,0.01880430
5275,400,0.42557407407407405,0.40322916666666664,0.18909259259259256,0.20058333333333328,0.03792882
5276,400,0.9541666666666667,0.5411458333333333,0.09166666666666666,0.1885416666666666,0.01728299
5277,400,0.9134259259259259,0.6322916666666666,0.1712962962962962,0.1958333333333334,0.03354552
5278,400,0.02824074074074074,0.7942708333333333,0.05648148148148148,0.10833333333333339,0.00611883
5279,400,0.28425925925925927,0.9809895833333332,0.18703703703703706,0.03802083333333321,0.00711130
5279,402,0.5214140625,0.615587962962963,0.09015885416666673,0.17766203703703698,0.01601781
5280,402,0.15393489583333334,0.8089722222222223,0.0862083333333333,0.2045694444444444,0.01763559
5281,402,0.7519270833333334,0.5312731481481481,0.06833854166666668,0.11980092592592592,0.00818702
5282,402,0.8907395833333333,0.9250185185185185,0.10493229166666644,0.13945833333333313,0.01463368
5283,402,0.36312500000000003,0.8930277777777778,0.06846875,0.14354166666666685,0.00982812
5284,402,0.465609375,0.9197453703703704,0.047140624999999936,0.13105555555555543,0.00617804
5285,402,0.236328125,0.9287037037037037,0.08098958333333331,0.1425925925925927,0.01154851
5286,402,0.7032734375,0.9742685185185186,0.07109635416666667,0.0514629629629629,0.00365883
5287,402,0.025260416666666664,0.8435185185185184,0.05052083333333333,0.15462962962962953,0.00781202
5288,402,0.7448359375,0.8552361111111111,0.08238541666666652,0.144939814814815,0.01194093
5289,402,0.7634557291666667,0.746912037037037,0.08246614583333338,0.15740740740740738,0.01298078
5289,403,0.7844351851851852,0.7425729166666667,0.09248148148148169,0.11698958333333316,0.01081937
5290,403,0.7929629629629629,0.5081614583333333,0.13402777777777777,0.20695312500000007,0.02773747
5291,403,0.28402777777777777,0.6514895833333332,0.14479629629629628,0.17877083333333346,0.02588535
5292,403,0.7417037037037036,0.8133072916666666,0.1314629629629631,0.14685937500000001,0.01930657
5293,403,0.1043611111111111,0.7528125,0.11820370370370369,0.13579687499999996,0.01605169
5294,403,0.29633333333333334,0.48596354166666667,0.13030555555555562,0.1129270833333333,0.01471503
5295,403,0.4744074074074074,0.6558125,0.10684259259259268,0.176,0.01880430
5296,403,0.42557407407407405,0.40322916666666664,0.18909259259259256,0.20058333333333334,0.03792882
5297,403,0.9541666666666667,0.5411458333333333,0.09166666666666666,0.1885416666666666,0.01728299
5298,403,0.9134259259259259,0.6322916666666666,0.1712962962962962,0.1958333333333334,0.03354552
5299,403,0.02824074074074074,0.7942708333333333,0.05648148148148148,0.10833333333333339,0.00611883
5300,403,0.28425925925925927,0.9809895833333332,0.18703703703703706,0.03802083333333321,0.00711130
5300,404,0.4785859375,0.615587962962963,0.09015885416666673,0.17766203703703698,0.01601781
5301,404,0.8460651041666667,0.8089722222222223,0.08620833333333344,0.2045694444444444,0.01763559
5302,404,0.24807291666666664,0.5312731481481481,0.06833854166666668,0.11980092592592592,0.00818702
5303,404,0.10926041666666678,0.9250185185185185,0.10493229166666644,0.13945833333333313,0.01463368
